T/K,P/MPa,TC/W m-1 K-1,Data type,Name,SMILES,Normalized SMILES,index,P/bar,RANDOM,IL
334.3,20.0,0.164,Training,1-octyl-3-methylimidazolium tetrafluoroborate,[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,C[n+]1cn(CCCCCCCC)cc1.F[B-](F)(F)F,38,200,500,38
334.3,20.0,0.164,Training,1-octyl-3-methylimidazolium tetrafluoroborate,[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,C(CCCCCn1c[n+](C)cc1)CC.F[B-](F)(F)F,38,200,500,38
334.3,20.0,0.164,Training,1-octyl-3-methylimidazolium tetrafluoroborate,[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,CCCCCCCCn1c[n+](C)cc1.F[B-](F)(F)F,38,200,500,38
334.3,20.0,0.164,Training,1-octyl-3-methylimidazolium tetrafluoroborate,[B-](F)(F)(F)F.CCCCCCCCN1C=C[N+](=C1)C,F[B-](F)(F)F.[n+]1(C)cn(cc1)CCCCCCCC,38,200,500,38
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(C)cn(cc1)CCCC,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1cn(c[n+]1C)CCCC,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCC)c[n+](C)cc1,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1cn(cc1)CCCC.F[P-](F)(F)(F)(F)F,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(n1c[n+](C)cc1)CCC.F[P-](F)(F)(F)(F)F,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1c[n+](C)cc1.F[P-](F)(F)(F)(F)F,33,1,501,33
294.9,0.1,0.145,Testing,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1cc[n+](C)c1.[P-](F)(F)(F)(F)(F)F,33,1,501,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(ccn(c1)CCCC)C,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCC)cc[n+](c1)C,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1[n+](cn(c1)CCCC)C,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(C)cn(cc1)CCCC,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1cn(cc1)CCCC.F[P-](F)(F)(F)(F)F,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(c[n+](C)c1)CCCC,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1c[n+](C)cc1.F[P-](F)(F)(F)(F)F,33,100,502,33
294.9,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.n1(cc[n+](C)c1)CCCC,33,100,502,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1ccn(c1)CCCC.F[P-](F)(F)(F)(F)F,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCC)cc[n+](c1)C,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(C)cn(CCCC)cc1,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.c1c[n+](C)cn1CCCC,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1c[n+](C)cn1CCCC,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.c1cn(c[n+]1C)CCCC,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCC)c[n+](C)cc1,33,200,503,33
294.9,20.0,0.148,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1c[n+](C)cn1CCCC,33,200,503,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1cn(CCCC)cc1.F[P-](F)(F)(F)(F)F,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(ccn(c1)CCCC)C,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(CCCC)c[n+](c1)C,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.c1[n+](C)cn(CCCC)c1,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1[n+](C)ccn1CCCC,33,1,504,33
315.0,0.1,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1cn(CCCC)cc1.F[P-](F)(F)(F)(F)F,33,1,504,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CCn1cc[n+](C)c1)C.F[P-](F)(F)(F)(F)F,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.c1n(c[n+](C)c1)CCCC,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(cn(CCCC)cc1)C,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1c[n+](C)cc1.F[P-](F)(F)(F)(F)F,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCn1cc[n+](c1)C.[P-](F)(F)(F)(F)(F)F,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCC)cc[n+](c1)C,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(CCCC)cc[n+]1C,33,100,505,33
315.0,10.0,0.146,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,33,100,505,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(c[n+](cc1)C)CCCC,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1[n+](ccn1CCCC)C,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(c[n+](c1)C)CCCC,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(C)cn(CCCC)cc1,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.n1(CCCC)cc[n+](c1)C,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCn1c[n+](C)cc1.F[P-](F)(F)(F)(F)F,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1cn(CCCC)c[n+]1C,33,200,506,33
315.0,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,200,506,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(C)ccn(c1)CCCC,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CCn1c[n+](cc1)C)C.F[P-](F)(F)(F)(F)F,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1cn(CCCC)cc1.F[P-](F)(F)(F)(F)F,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1c[n+](C)cc1.[P-](F)(F)(F)(F)(F)F,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1cn(CCCC)c[n+]1C,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1[n+](ccn1CCCC)C,33,1,507,33
335.1,0.1,0.144,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(cc[n+](C)c1)CCCC,33,1,507,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1[n+](cn(c1)CCCC)C,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1ccn(c1)CCCC.F[P-](F)(F)(F)(F)F,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1ccn(c1)CCCC.F[P-](F)(F)(F)(F)F,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(ccn(CCCC)c1)C,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(n1c[n+](cc1)C)CCC.F[P-](F)(F)(F)(F)F,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(c[n+](c1)C)CCCC,33,100,508,33
335.1,10.0,0.145,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(n1c[n+](C)cc1)CCC.[P-](F)(F)(F)(F)(F)F,33,100,508,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CC)Cn1c[n+](cc1)C.F[P-](F)(F)(F)(F)F,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(ccn(c1)CCCC)C,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CCC)n1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1[n+](C)cn(c1)CCCC,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(cc[n+]1C)CCCC,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCC)cc[n+](C)c1,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1[n+](C)ccn1CCCC,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1ccn(CCCC)c1.F[P-](F)(F)(F)(F)F,33,200,509,33
335.1,20.0,0.147,Training,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(n1c[n+](cc1)C)CCC.F[P-](F)(F)(F)(F)F,33,200,509,33
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1cn(CCCCCC)c[n+]1C,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(cc[n+]1C)CCCCCC,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C[n+]1cn(CCCCCC)cc1.F[P-](F)(F)(F)(F)F,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.[n+]1(C)ccn(CCCCCC)c1,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCCCn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CCCC)Cn1cc[n+](c1)C.F[P-](F)(F)(F)(F)F,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCCCC)c[n+](cc1)C,34,1,510,34
294.1,0.1,0.145,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.[n+]1(ccn(c1)CCCCCC)C,34,1,510,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.n1(CCCCCC)c[n+](cc1)C,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.n1(CCCCCC)c[n+](C)cc1,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(n1c[n+](C)cc1)CCCCC.F[P-](F)(F)(F)(F)F,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,[P-](F)(F)(F)(F)(F)F.n1(cc[n+](c1)C)CCCCCC,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1n(CCCCCC)c[n+](C)c1,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(CCC)CCn1cc[n+](c1)C.[P-](F)(F)(F)(F)(F)F,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,C(C)CCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,34,100,511,34
294.1,10.0,0.147,Training,1-hexyl-3-methylimidazolium hexafluorophosphate,CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,F[P-](F)(F)(F)(F)F.c1cn(c[n+]1C)CCCCCC,34,100,511,34
